event_type,session_id,customer_id,page,product_id,action,city,device,ingested_at,event_timestamp,event_date,event_hour,processed_at
click,SESS-49250,333,checkout,1,remove,BENGALURU,mobile,2026-03-15T11:25:30.007Z,2026-03-15T11:25:19.428Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-43559,151,product,5,purchase,DELHI,mobile,2026-03-15T11:25:30.007Z,2026-03-15T11:25:19.428Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-60428,273,cart,6,search,PUNE,mobile,2026-03-15T11:25:30.007Z,2026-03-15T11:25:23.576Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-25457,41,checkout,8,search,HYDERABAD,mobile,2026-03-15T11:25:30.007Z,2026-03-15T11:25:23.576Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-21270,107,cart,3,search,CHENNAI,mobile,2026-03-15T11:25:30.007Z,2026-03-15T11:25:27.709Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-88978,83,product,1,view,PUNE,tablet,2026-03-15T11:25:30.007Z,2026-03-15T11:25:27.709Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-81374,320,home,4,add_to_cart,HYDERABAD,tablet,2026-03-15T11:25:30.007Z,2026-03-15T11:25:27.709Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-20257,228,product,1,search,CHENNAI,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:01.327Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-72396,145,product,4,view,MUMBAI,tablet,2026-03-15T11:16:30.009Z,2026-03-15T11:16:01.327Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-62152,341,cart,4,remove,PUNE,tablet,2026-03-15T11:16:30.009Z,2026-03-15T11:16:05.480Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-79182,228,checkout,1,remove,BENGALURU,tablet,2026-03-15T11:16:30.009Z,2026-03-15T11:16:05.480Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-65934,58,checkout,3,add_to_cart,MUMBAI,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:05.480Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-78901,107,cart,1,remove,MUMBAI,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:09.641Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-56103,170,checkout,7,view,HYDERABAD,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:09.641Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-89783,61,product,2,remove,MUMBAI,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:09.641Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-53822,198,home,1,search,BENGALURU,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:13.823Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-59849,314,home,1,search,BENGALURU,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:13.823Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-29531,66,checkout,2,search,HYDERABAD,tablet,2026-03-15T11:16:30.009Z,2026-03-15T11:16:17.955Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-60738,322,home,8,add_to_cart,BENGALURU,mobile,2026-03-15T11:16:30.009Z,2026-03-15T11:16:17.955Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-52265,334,product,7,remove,MUMBAI,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:22.088Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-56847,39,search,7,add_to_cart,BENGALURU,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:22.088Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-46444,487,checkout,5,purchase,MUMBAI,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:26.225Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-30550,44,checkout,7,purchase,HYDERABAD,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:26.225Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-69139,43,search,3,remove,DELHI,tablet,2026-03-15T11:23:30.006Z,2026-03-15T11:23:00.380Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-20878,459,checkout,4,remove,PUNE,desktop,2026-03-15T11:23:30.006Z,2026-03-15T11:23:00.380Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-10112,186,cart,1,view,BENGALURU,desktop,2026-03-15T11:23:30.006Z,2026-03-15T11:23:04.528Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-42072,74,search,8,add_to_cart,MUMBAI,mobile,2026-03-15T11:23:30.006Z,2026-03-15T11:23:04.528Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-94769,453,product,5,add_to_cart,PUNE,tablet,2026-03-15T11:23:30.006Z,2026-03-15T11:23:08.686Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-70496,94,cart,2,remove,PUNE,desktop,2026-03-15T11:23:30.006Z,2026-03-15T11:23:08.686Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-74220,403,checkout,2,purchase,MUMBAI,mobile,2026-03-15T11:23:30.006Z,2026-03-15T11:23:12.832Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-50216,429,cart,5,view,DELHI,mobile,2026-03-15T11:23:30.006Z,2026-03-15T11:23:12.832Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-86598,441,product,6,search,DELHI,desktop,2026-03-15T11:23:30.006Z,2026-03-15T11:23:16.981Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-11503,377,search,1,purchase,PUNE,tablet,2026-03-15T11:23:30.006Z,2026-03-15T11:23:16.983Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-26601,500,search,6,purchase,HYDERABAD,mobile,2026-03-15T11:23:30.006Z,2026-03-15T11:23:21.127Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-59668,388,search,8,remove,DELHI,mobile,2026-03-15T11:23:30.006Z,2026-03-15T11:23:21.127Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-45343,357,product,6,add_to_cart,CHENNAI,tablet,2026-03-15T11:23:30.006Z,2026-03-15T11:23:25.275Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-20352,413,checkout,1,add_to_cart,MUMBAI,tablet,2026-03-15T11:23:30.006Z,2026-03-15T11:23:25.275Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-57157,389,cart,6,search,BENGALURU,tablet,2026-03-15T11:23:30.006Z,2026-03-15T11:23:25.275Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-65725,6,cart,7,purchase,CHENNAI,tablet,2026-03-15T11:16:30.009Z,2026-03-15T11:16:03.408Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-86665,425,product,5,purchase,CHENNAI,mobile,2026-03-15T11:16:30.009Z,2026-03-15T11:16:03.409Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-22753,448,home,3,purchase,PUNE,mobile,2026-03-15T11:16:30.009Z,2026-03-15T11:16:07.574Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-94401,377,product,2,remove,MUMBAI,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:07.574Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-48936,245,checkout,2,view,PUNE,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:11.755Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-35336,331,home,5,add_to_cart,PUNE,mobile,2026-03-15T11:16:30.009Z,2026-03-15T11:16:11.755Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-96147,159,home,1,view,PUNE,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:15.894Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-11895,33,search,8,search,PUNE,tablet,2026-03-15T11:16:30.009Z,2026-03-15T11:16:15.895Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-98724,348,product,8,purchase,PUNE,tablet,2026-03-15T11:16:30.009Z,2026-03-15T11:16:20.026Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-55386,489,cart,4,add_to_cart,MUMBAI,tablet,2026-03-15T11:16:30.009Z,2026-03-15T11:16:20.026Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-41263,152,product,2,purchase,CHENNAI,mobile,2026-03-15T11:16:30.009Z,2026-03-15T11:16:24.153Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-71644,248,product,8,purchase,MUMBAI,tablet,2026-03-15T11:16:30.009Z,2026-03-15T11:16:24.153Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-51245,65,checkout,6,search,DELHI,mobile,2026-03-15T11:16:30.009Z,2026-03-15T11:16:24.153Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-10656,148,checkout,2,add_to_cart,HYDERABAD,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:28.313Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-46574,484,product,5,remove,PUNE,desktop,2026-03-15T11:16:30.009Z,2026-03-15T11:16:28.313Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-96617,471,checkout,3,purchase,CHENNAI,desktop,2026-03-15T11:20:30.009Z,2026-03-15T11:20:01.155Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-11716,481,home,4,remove,MUMBAI,tablet,2026-03-15T11:20:30.009Z,2026-03-15T11:20:01.155Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-93694,411,cart,1,search,DELHI,tablet,2026-03-15T11:20:30.009Z,2026-03-15T11:20:05.300Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-72107,475,cart,4,purchase,PUNE,tablet,2026-03-15T11:20:30.009Z,2026-03-15T11:20:05.300Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-91332,54,home,5,add_to_cart,PUNE,mobile,2026-03-15T11:20:30.009Z,2026-03-15T11:20:09.462Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-78042,190,home,8,add_to_cart,MUMBAI,tablet,2026-03-15T11:20:30.009Z,2026-03-15T11:20:09.462Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-37840,233,home,6,view,DELHI,desktop,2026-03-15T11:20:30.009Z,2026-03-15T11:20:09.462Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-92500,141,home,8,view,PUNE,mobile,2026-03-15T11:20:30.009Z,2026-03-15T11:20:13.602Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-12493,388,search,4,purchase,DELHI,tablet,2026-03-15T11:20:30.009Z,2026-03-15T11:20:13.603Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-56913,301,checkout,3,purchase,DELHI,tablet,2026-03-15T11:20:30.009Z,2026-03-15T11:20:17.768Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-56093,284,product,6,remove,PUNE,tablet,2026-03-15T11:20:30.009Z,2026-03-15T11:20:17.768Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-92130,101,product,6,view,DELHI,desktop,2026-03-15T11:20:30.009Z,2026-03-15T11:20:17.768Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-18080,349,home,6,search,PUNE,desktop,2026-03-15T11:20:30.009Z,2026-03-15T11:20:21.914Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-81781,78,search,2,remove,DELHI,mobile,2026-03-15T11:20:30.009Z,2026-03-15T11:20:21.914Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-85572,438,search,2,view,BENGALURU,desktop,2026-03-15T11:20:30.009Z,2026-03-15T11:20:26.040Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-39392,138,home,2,add_to_cart,CHENNAI,mobile,2026-03-15T11:20:30.009Z,2026-03-15T11:20:26.040Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-59050,185,product,4,search,MUMBAI,desktop,2026-03-15T11:12:00.007Z,2026-03-15T11:11:33.442Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-59608,377,checkout,6,search,DELHI,tablet,2026-03-15T11:12:00.007Z,2026-03-15T11:11:33.442Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-69259,437,cart,8,add_to_cart,BENGALURU,tablet,2026-03-15T11:12:00.007Z,2026-03-15T11:11:33.442Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-13186,415,checkout,4,search,PUNE,mobile,2026-03-15T11:12:00.007Z,2026-03-15T11:11:37.580Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-26861,345,product,1,remove,PUNE,tablet,2026-03-15T11:12:00.007Z,2026-03-15T11:11:37.580Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-50928,6,home,5,view,MUMBAI,desktop,2026-03-15T11:12:00.007Z,2026-03-15T11:11:41.714Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-60340,475,home,5,search,DELHI,mobile,2026-03-15T11:12:00.007Z,2026-03-15T11:11:41.714Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-20391,100,search,7,remove,PUNE,mobile,2026-03-15T11:12:00.007Z,2026-03-15T11:11:45.865Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-37100,141,product,4,remove,DELHI,tablet,2026-03-15T11:12:00.007Z,2026-03-15T11:11:45.865Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-41064,178,search,3,remove,DELHI,tablet,2026-03-15T11:12:00.007Z,2026-03-15T11:11:50.012Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-11658,73,cart,4,add_to_cart,BENGALURU,desktop,2026-03-15T11:12:00.007Z,2026-03-15T11:11:50.012Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-24800,371,home,6,search,CHENNAI,tablet,2026-03-15T11:12:00.007Z,2026-03-15T11:11:50.012Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-81024,144,search,1,remove,DELHI,desktop,2026-03-15T11:12:00.007Z,2026-03-15T11:11:54.205Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-63548,387,search,4,add_to_cart,DELHI,desktop,2026-03-15T11:12:00.007Z,2026-03-15T11:11:54.205Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-99764,252,cart,3,purchase,HYDERABAD,tablet,2026-03-15T11:12:00.007Z,2026-03-15T11:11:58.373Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-81975,114,cart,1,purchase,DELHI,mobile,2026-03-15T11:12:00.007Z,2026-03-15T11:11:58.373Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-12121,78,search,8,remove,DELHI,tablet,2026-03-15T11:21:00.008Z,2026-03-15T11:20:30.179Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-13276,427,home,5,view,BENGALURU,mobile,2026-03-15T11:21:00.008Z,2026-03-15T11:20:30.179Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-96417,406,search,2,purchase,DELHI,tablet,2026-03-15T11:21:00.008Z,2026-03-15T11:20:34.543Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-74221,475,checkout,6,purchase,PUNE,desktop,2026-03-15T11:21:00.008Z,2026-03-15T11:20:34.543Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-65766,115,cart,3,remove,DELHI,tablet,2026-03-15T11:21:00.008Z,2026-03-15T11:20:34.543Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-17523,184,checkout,7,view,DELHI,tablet,2026-03-15T11:21:00.008Z,2026-03-15T11:20:38.675Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-58659,120,home,7,search,CHENNAI,desktop,2026-03-15T11:21:00.008Z,2026-03-15T11:20:38.675Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-69712,301,checkout,6,purchase,BENGALURU,tablet,2026-03-15T11:21:00.008Z,2026-03-15T11:20:42.854Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-67926,202,home,8,add_to_cart,DELHI,mobile,2026-03-15T11:21:00.008Z,2026-03-15T11:20:42.855Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-78094,219,checkout,6,purchase,PUNE,desktop,2026-03-15T11:21:00.008Z,2026-03-15T11:20:47.033Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-93716,176,home,8,add_to_cart,HYDERABAD,tablet,2026-03-15T11:21:00.008Z,2026-03-15T11:20:47.033Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-26097,100,search,7,remove,DELHI,mobile,2026-03-15T11:21:00.008Z,2026-03-15T11:20:51.186Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-79331,178,home,8,search,PUNE,mobile,2026-03-15T11:21:00.008Z,2026-03-15T11:20:51.186Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-92751,294,cart,8,view,DELHI,tablet,2026-03-15T11:21:00.008Z,2026-03-15T11:20:55.344Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-95828,477,product,6,view,DELHI,tablet,2026-03-15T11:21:00.008Z,2026-03-15T11:20:55.344Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-47772,327,cart,1,remove,DELHI,mobile,2026-03-15T11:15:30.006Z,2026-03-15T11:15:01.238Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-13612,435,cart,2,search,MUMBAI,mobile,2026-03-15T11:15:30.006Z,2026-03-15T11:15:01.238Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-17418,94,product,6,view,BENGALURU,desktop,2026-03-15T11:15:30.006Z,2026-03-15T11:15:05.406Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-59258,301,search,4,view,HYDERABAD,mobile,2026-03-15T11:15:30.006Z,2026-03-15T11:15:05.406Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-22679,285,product,8,search,PUNE,desktop,2026-03-15T11:15:30.006Z,2026-03-15T11:15:09.558Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-79433,67,search,2,remove,MUMBAI,mobile,2026-03-15T11:15:30.006Z,2026-03-15T11:15:09.558Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-80145,355,search,4,purchase,HYDERABAD,desktop,2026-03-15T11:15:30.006Z,2026-03-15T11:15:09.558Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-89108,483,search,2,purchase,CHENNAI,mobile,2026-03-15T11:15:30.006Z,2026-03-15T11:15:13.698Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-12214,256,checkout,2,purchase,MUMBAI,tablet,2026-03-15T11:15:30.006Z,2026-03-15T11:15:13.698Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-36170,75,cart,5,search,MUMBAI,tablet,2026-03-15T11:15:30.006Z,2026-03-15T11:15:17.838Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-61741,145,home,3,purchase,PUNE,desktop,2026-03-15T11:15:30.006Z,2026-03-15T11:15:17.838Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-18692,196,checkout,2,view,BENGALURU,mobile,2026-03-15T11:15:30.006Z,2026-03-15T11:15:17.838Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-97911,117,home,4,remove,HYDERABAD,tablet,2026-03-15T11:15:30.006Z,2026-03-15T11:15:21.968Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-39588,10,search,2,search,DELHI,desktop,2026-03-15T11:15:30.006Z,2026-03-15T11:15:21.968Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-41250,378,checkout,6,remove,CHENNAI,mobile,2026-03-15T11:15:30.006Z,2026-03-15T11:15:26.102Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-93918,15,product,3,remove,HYDERABAD,tablet,2026-03-15T11:15:30.006Z,2026-03-15T11:15:26.102Z,2026-03-15,11,2026-03-15T11:32:21.901Z
click,SESS-78387,495,cart,8,view,HYDERABAD,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:32:59.746Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-68251,351,cart,3,remove,BENGALURU,mobile,2026-03-15T11:33:30.008Z,2026-03-15T11:32:59.746Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-97350,429,product,7,add_to_cart,BENGALURU,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:03.896Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-59861,403,search,6,add_to_cart,MUMBAI,tablet,2026-03-15T11:33:30.008Z,2026-03-15T11:33:03.896Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-20065,116,cart,1,search,CHENNAI,tablet,2026-03-15T11:33:30.008Z,2026-03-15T11:33:08.034Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-21153,421,product,1,purchase,DELHI,mobile,2026-03-15T11:33:30.008Z,2026-03-15T11:33:08.034Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-62123,355,cart,5,remove,DELHI,tablet,2026-03-15T11:33:30.008Z,2026-03-15T11:33:08.035Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-81392,460,product,8,remove,PUNE,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:12.175Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-18410,63,product,7,add_to_cart,PUNE,tablet,2026-03-15T11:33:30.008Z,2026-03-15T11:33:12.176Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-96738,304,search,3,purchase,MUMBAI,mobile,2026-03-15T11:33:30.008Z,2026-03-15T11:33:16.346Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-23032,101,product,8,remove,MUMBAI,mobile,2026-03-15T11:33:30.008Z,2026-03-15T11:33:16.355Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-39398,484,cart,2,remove,BENGALURU,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:16.355Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-44018,365,cart,4,purchase,PUNE,tablet,2026-03-15T11:33:30.008Z,2026-03-15T11:33:20.545Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-46665,422,cart,7,purchase,DELHI,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:20.545Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-41273,294,home,3,add_to_cart,BENGALURU,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:24.703Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-77225,17,checkout,8,add_to_cart,HYDERABAD,mobile,2026-03-15T11:33:30.008Z,2026-03-15T11:33:24.703Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-71265,159,cart,5,purchase,DELHI,tablet,2026-03-15T11:33:30.008Z,2026-03-15T11:33:24.703Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-41429,341,checkout,5,search,MUMBAI,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:28.853Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-23412,485,home,2,purchase,CHENNAI,mobile,2026-03-15T11:33:30.008Z,2026-03-15T11:33:28.853Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-95104,427,checkout,6,search,CHENNAI,mobile,2026-03-15T11:33:30.008Z,2026-03-15T11:33:28.853Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-40325,69,search,2,purchase,DELHI,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:01.828Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-49649,303,cart,2,purchase,BENGALURU,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:01.828Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-68278,387,home,7,add_to_cart,CHENNAI,tablet,2026-03-15T11:33:30.008Z,2026-03-15T11:33:01.828Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-61634,465,search,6,add_to_cart,BENGALURU,mobile,2026-03-15T11:33:30.008Z,2026-03-15T11:33:05.970Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-60856,50,home,5,purchase,PUNE,mobile,2026-03-15T11:33:30.008Z,2026-03-15T11:33:05.970Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-49371,27,search,6,add_to_cart,MUMBAI,mobile,2026-03-15T11:33:30.008Z,2026-03-15T11:33:05.970Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-23348,205,product,4,view,BENGALURU,tablet,2026-03-15T11:33:30.008Z,2026-03-15T11:33:10.101Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-77100,77,checkout,5,remove,CHENNAI,tablet,2026-03-15T11:33:30.008Z,2026-03-15T11:33:10.102Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-61307,27,cart,5,purchase,MUMBAI,tablet,2026-03-15T11:33:30.008Z,2026-03-15T11:33:14.257Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-97875,418,checkout,7,remove,MUMBAI,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:14.257Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-61330,173,checkout,1,search,HYDERABAD,tablet,2026-03-15T11:33:30.008Z,2026-03-15T11:33:14.257Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-53002,461,home,5,view,MUMBAI,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:18.457Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-76102,493,cart,2,purchase,HYDERABAD,tablet,2026-03-15T11:33:30.008Z,2026-03-15T11:33:18.457Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-47174,103,checkout,3,purchase,PUNE,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:18.458Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-98953,117,product,7,purchase,HYDERABAD,mobile,2026-03-15T11:33:30.008Z,2026-03-15T11:33:22.624Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-88769,422,cart,3,purchase,MUMBAI,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:22.625Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-96593,352,product,5,remove,CHENNAI,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:26.772Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-57706,213,search,4,view,CHENNAI,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:26.772Z,2026-03-15,11,2026-03-15T11:34:00.051Z
click,SESS-52815,153,search,7,view,CHENNAI,desktop,2026-03-15T11:33:30.008Z,2026-03-15T11:33:26.772Z,2026-03-15,11,2026-03-15T11:34:00.051Z
